text,label
"temui anies - sandi , sudirman said bahas finalisasi tim gubernur - mantan ketua tim sinkronisasi anies - sandi , sudirman said menyambangi balai kota , untuk membahas finalisasi tim gubernur anies baswedan",1
orang orang pks sangat tidak berkualitas hingga kampanye negatif pun diperintahkan .,2
"kampung daun memiliki suasana yang nyaman , seperti di pegunungan , makan siang ataupun makan malam , di kampung daun ini sangatlah romantis , ditemani gemericik air , suasana hijau , cuaca sejuk , dengan makanan khas sunda indonesia selain itu sudah ada makanan luar seperti steak , yang ingin mencicipi menu istimewa seperti nasi timbel dan nasi campur sunda sangatlah cocok di sini . makan serabi ditemani minuman bajigur menambahkan hangat nya suasana .",0
jokowi tidak suka sebar isu bohong,0
"cinta banget sama produk negeri yang keren , modis , berkualitas dan terjangkau",0
"menurut saya black-black keren , bisa dipakai buat olahraga dan aktifitas lainnya , mantap !",0
"terima kasih atas jasa nya , saya sangat puas , pelayanan nya sangat baik dan ramah , pendamping nya juga keren , menyenangkan .",0
orang papua memang biadab lebih baik di bom saja . keberadaan nya bikin kacau dan susah orang saja .,2
"nongkrong cantik memang enak nya di sini . tempat nya luas , suasana nya oke . kemarin saya tidak coba kopi nya , kita pesan goulash soup , salmon steak chicken steak nya . goulash nya enak , steak nya not jadi sangat , saya rasa dengan harga yang agak mahal di situ masih dapat yang lebih enak di tempat lain . but secara keseluruhan baik okelah buat nongkrong sambil minum kopi atau meter ya",0
warung roti ini terletak di daerah gardu jati . menyediakan aneka roti bakar baik porsi kecil maupun besar . pisang bakar serta bubur ayam juga melengkapi menu . bubur ayam kampung sangat gurih dan menggoda . patut dicoba !,0
steak yang sudah puluhan tahun di bandung ini sudah sangat tersohor . dari zaman saya sampai setiap ke bandung dan kalau mau steak pasti meluncur ke sini . stand pertama nya banget yang saya tahu ya itu di jalan setiabudi . suis butcher steak house setiabudi jalan . setiabudi no. 174 bandung 40141 telepon . 022 - 2033172 fax . 022 - 2038829 steak ini enak banget .,0
"masih di sekitaran setiabudi , yang banyak sekali resto , kafe dll. nah kali ini kami mencoba ke tempat ini hitam romantiuc . untuk mencoba iga konro nya , dan masih banyak lagi menu yang lainnya seperti masakan westrn indonesia dan asia lainnya . harga nya murah dan pasti terjangkau sekali . apalagi untuk anak-anak muda .",0
"dulu enak sekali , sekarang rasanya biasa saja . mungkin karena selera saya yang terus berubah sementara tempat ini masih mempertahankan tradisi nya . pelayanan dan suasa nya restoran masih sama seperti dahulu , terjaga tetapi bisa terus ditingkatkan agar tidak ketinggalan zaman .",2
kalau ke bandung selalu mampir ke lomie karuhun . lokasi nya strategis di pinggir jalan pasir kaliki . rasanya enak . kuah nya kental . jangan lupa pakai sambal dan jeruk . harga nya tidak terlalu mahal . top .,0
restoran ini mempunyai pemadnagan yang sangat indah namun penataaan meja makan sungguh berantakan menimbulkan kesan restoran biasa bukan setara kafe ataupun lounge untuk harga standar dan rasa pun standar,0
"ini merupakan salah satu mi legendaris di bandung dan temap nya tidak banyak mengalami perubahan sampai saat ini , dengan bangunan tua seperti rumah biasa . saya suka mi yamin asin , mie nya lembut dan sepertinya home membuat . kuah kaldu nya gurih .",0
minimal mohon bantuan nya order saya belum diambil berng nya oleh driver gojek tetapi status nya sudah dalam proses pengantaran,1
mengagumi,0
tidak hebat,2
"tiap kali ke bandung tak lupa mampir ke tempat ini . steak nya enak , empuk , murah , dan rasanya original dengan lidah indonesia . cobalah tenderloin steak dan potato ala suis , dijamin ketagihan .",0
"beli cimory di indomaret , tidak tau nya sudah lewat masa kadaluarsa tiga hari , kacau !",2
"negara khilafah tidak boleh ada perbedaan , semua harus salat . kita bunuh dulu mereka sebelum kita dibunuh",2
saya ke sini bersama istri dan anak saya . ke sini juga gara-gara melihat ulasan di inet . tempat nya di jalan riau persis bersebelahan sama outlet cascade atau heritage . dekorasi nya dibuat homy .. tempat duduk yang luas dan jarak antar meja yang berjauhan sehingga nyaman untuk mengobrol dan ketawa-ketawa tanpa ada yang protes . memang di sini khas nya adalah coffee and cake .,0
"tempat lumayan romantis , kalau bawa pasangan . karena kebetulan pas saya ke sana , malam hari tapi gerimis , jadi pemandangan ke bawah , kurang oke . sayang banget , padahal sudah siap-siap bawa kamera . seragam pelayan sepertinya harus diganti deh , saya pikir security , ternyata pelayan : ronde nya enak . kita pesan satu makanan juga tapi sepertinya lupa diorder ke dapur .",0
"susah ya sama orang primitif di tolikara papua yang bodoh , orang lagi salat id malah dibubarkan . si hitam yang tolol di tolikara",2
"dulu kaum babi menyebut ketua komnas ham , natalius pigai sebagai monyet manusia hitam gara-gara membela habib rizieq , nah sekarang ketika komnas menyerang fahri hamzah , kaum babi malah muji-muji komnas ham . dasar penjilat .",2
"pdip adalah partai paling korup , tidak bisa dipercaya",2
tidak usah bingung dan ragu . bergabung dengan adalah pilihan yang tepat ! akan ada banyak manfaat yang didapatkan .,0
"barang saya seharusnya sampai say tapi kok bisa menyasar jauh ke papua . ini modus penipuan , ya ?!",2
prediksi persija jakarta vs psis semarang 18 september 2018,1
karena terletak di daerah atas jadi tempat nya agak dingin dan pemandangan nya bagus . pengunjung dapat menikmati juga galeri kayu ukiran dan berfoto-foto di sana . tempat nya luas dan nyaman . di sana saya hanya pesan minuman hot chocolate dengan hazelnut . cokelat nya cukup pekat dan enak . rekomendasi untuk pasangan yang menginginkan suasana romantis .,0
"kasihan , padahal kalau tidak ada polling denny siregar cebong girang sekali , sayang , dipupus oleh kalah telak nya jokowi di polling denny .",2
tempat makan yang bersahabat di dompet . tempat makan ini menyediakan berbagai masakan sunda dengan suasana tempat makan yang kental adat sunda . berkunjunglah sebelum waktu makan siang karena saat makan siang orang-orang akan menanti untuk makan di tempat ini . rasa makanan yang pas di lidah dan harga yang bersahabat mungkin membuat tempat makan yang satu ini ramai dikunjungi pengunjung .,0
sejauh mata memandang flash sale di yang paling enak .,0
"ini pertama kalinya aku menggunakan yang nama nya bb cream dan concealer , seumur-umur belum pernah pakai : d honetsly , ternyata aku jatuh cinta sama bb cream dari pixy 4 beauty benefits ini , bagus banget .",0
"jika anda sedang di bandung dan ingin mencicipi tempat dengan berbagai jenis makanan , anda bisa mencoba datang ke sini . dengan banyak stand makanan yang tersedia , mungkin anda akan bingung menentukan pilihan untuk dimakan : apa . harga nya saya rasa masih terjangkau . jangan lupa bawa payung kalau hujan , jika tidak basah karena tempat parkir dan stand makan nya cukup jauh .",0
"pilihan restoran dengan menu-menu makanan indonesia maupun eropa dengan harga yang terjangkau dan porsi yang mengenyangkan . untuk saat-saat tertentu , misal : malam minggu , atau untuk buka puasa , ada baiknya datang lebih awal karena meja yang berbanding terbalik dengan jumlah konsumen yang datang .",0
"roti nya enak banget dan dengan ice cream yang sangat enak . lokasi di jalan braga dan tempat nya nyaman , asik buat hang out bersama teman dan kolega . direkomendasikan banget",0
"demi allah ini sadis pak anies diginiin . pak anies itu pejabat negara dan tuan rumah jakarta , sadis biadab rezim sekarang . jangan pilih pdip dan partai pendukung penista agama .",2
"liburan ke bandung memang tidak bakalan jauh-jauh dari yang nama nya kuliner dan perhentian pertama saya adalah bakso boedjangan yang sebenarnya ada juga di area kelapa gading jakarta , cuma rasanya kurang ya kalau ke bandung dan tidak menyebakan yang di sini . hehehe karena saya ke sini saat masih jam-jam sarapan jadi tempat nya belum terlalu ramai dan kita bisa langsung dapat duduk .",0
"kok bisa dibiarkan bangunan di atas sungai , di jalan dari rshs mnj pasar ciroyom cc aneh",2
"saya diajak ke sini oleh teman saya yang sedang kuliah di bandung , pertama diajak saya kira seperti cabe rawit yang ada di dekat unpar , ternyata jauh berbeda , tempat ini letak nya sangat strategis dekat dengan jalan . dago dan memiliki pilihan menu yang cukup banyak . suasana nya sendiri sangat nyaman , mendukung untuk duduk lama untuk mengobrol sambil makan dan minum . kualitas makanan dan minuman nya pun rasanya enak .",0
"sangat suka minuman di sini selain merah meriah rasanya juga enak dan rasa manis pas sekali , terdapat beraneka ragam jenis minuman tapi favorit saya masih tetap es teh manis , mungkin lidah saya terlalu ndeso kali ya , hehehe",0
kebakaran hutan di sumbing meluas,1
"mal yang lengkap untuk dinikmati bersama keluarga , banyak tersedia gerai-gerai pakaian bermerk , makanan dan area permainan seperti ice skating",0
tempat : tipikal kafe di jakarta dengan dominan kayu . oke untuk tempat nongkrong . makanan : saya memesan pasta aglio olio dan rasanya standard .,0
takut,2
"film action , dijamin tidak bosan hyung",0
ini komikus bayaran bukan sih ? untuk keperluan politik 2019 ya ?,2
"yang bikin sanpachi yang di mayfair building ini beda adalah ada nya menu dengan daging babi karena tidak semua sanpachi menyediakan menu tersebut . harga tidak bisa dikatakan murah , tapi sebandinglah dengan rasa dan suasana nya yang enak .",0
"pilih es krim rhum raisin jika ingin merasakan sensasi hangat dan aroma rhum . sayang nya ini mengandung alcohol . tempat nya nyaman untuk duduk-duduk sambal sekadar minum the pun . pelayan nya pun ramah dan sigap . ini salah satu resto tua di bandung , jadi banyak sekali turis-turis bule tua yang mampir di sini . mungkin dulu semasa muda mereka sering ke sini .",0
saya sudah registrasi tapi tidak dapat sms dari 5111 .,1
"rumah makan sari raos ini tempat nya bersih dan nyaman , memiliki pelayanan yang baik dan staff nya ramah ramah khas nya orang sunda . menu makanan cukup variatif dengan masakan ala khas sunda dengan cita rasa yang enak dan harga terjangkau .",0
"wifi di sini selalu eror , makanan dan minuman agak mahal , lumpiah goreng asin sekali , teh susu hanya sedikit enak , lama sekali untuk pesanan",2
"saya biasa coba makan bento porsi cukup banyak , pilihan bento cukup beragam mulai dari salmon , ayam , daging sapi . hidangan penutup biasa saya pesan es strawberry",0
"waktu ke sini sore hari bersama keluarga . suasana tempat ini nyaman dengan pemandangan alam yang sejuk udara nya . kemarin cobalah minuman leci yougurt sama pisang goreng coklat , kedua menu yang saya dicoba ini enak .",0
"untuk rasa dan ragam makanan , boleh dibilang biasa saja dan banyak ditemui di hampir seluruh restoran sunda . suasana nya lumayanlah , bisa sedikit mengurangi kepenatan akibat rutinitas sehari-sehari . apabila long weekend , mending tidak ke sana deh . untuk mendapatkan tempat duduk saja harus berebutan dan tidak ada yang mengatur antrian nya .",0
"enak banget di siniii semua makanan ada dari yang kuah , bakar , goreng , appetizer , soup , main course , makanan penutup , makanan panas , makanan dingin , seafood , non seafood , sayuran semua ada lengkap",0
di sini tempat khusus makan steak . tidak bisa buat yang veget . tempat nya sih nyaman buat lama-lama alias nongkrong hehe . tempat ini cocok buat yang senang makan daging .,0
"tidak diragukan lagi , jokowi memang presiden indonesia yang paling dicintai rakyat .",0
"bagi anda yang ingin menikmati iga dengan cara lain ? iga garang asam gigle box adalah cara yang tepat untuk anda nikmati . segar dengan kuah asam nya membuat perut lapar anda menjadi bahagia . hahahha . saya doyan banget , bahkan kebangetan suka nya daripada harus dibakar iga nya .",0
ketua dpr ingin agresivitas berutang harus dikontrol,1
restoran dengan konsep openair sehingga dapat melihat kota bandung . menikmati pemandangan dan udara terbuka,0
"memasang foto editan rizieq pakai topi santa claus , ade armando dipolisikan",1
"cucu mantan dirut pertamina era suharto ? yakin itu harta , bukan hasil korupsi ? bermewah-mewah dari hasil korupsi ? apakah di negara ini , tidak punya budaya malu , makan hasil korupsi .",2
jauh banget dan jalan masuk nya rada seram kalau malam hihi tiba di the peak suasana nya romantis . aku pesan steak mix sosis ikan dan daging . rasanya enak,0
malu ? minder ? jadi wni . ya situ pindah negara saja . begitu saja kok repot . malu tapi masih tinggal di indonesia . otak oon dasar,2
"saat itu saya beserta keluarga ingin makan bersama , dan saya menyarankan untuk mencoba makan di retaurant ini . setelah saya dan keluarga memesan dan mencoba semua pesanan kami , kesimpulan yang bisa saya ambil dari makan di restoran ini adalah perfect , awesome , absolutely bagus . semuanya enak banget , apalagi kepiting telur asin nya . nikmat hingga ke cangkang-cangkang kepiting nya . porsi nya banyaak , buat sekeluarga juga cukup .",0
saya menjadi seorang editor di national geographic indonesia,1
"hanamasa mengusung konsep ala kamu bisa makan yang bisa didapatkan dengan harga di kisaran 150rb . terdapat pilihan grill berupa beef , chicken , seafood , dan juga ada pilihan suki juga . secara keseluruhan baik , tempat yang bagus untuk nongkrong lama bareng teman .",0
"untuk rasa mi naripan memang sudah terkenal enak dan porsi lumayan banyak , untuk harga cukup mahal menengah atas , tapi sesuai dengan rasa yang diberikan .",0
"tempat sih oke , cuma parkir nya kadang di jalanan tidak ada yang jaga , tidak tahu pas saya datang lagi ramai mobil atau bagaimana . saya pesan soto ayam , lumayan , pesan juga nasi merah . oke rasanya .",0
"saya tdi tarik uang di atm bni tamansari kec. bandung wetan , uang nya tidak keluar dari mesin tetapi sms banking saya masuk kalau misalnya ada penarikan , kacau amat sih pelayanan .",2
"saya melakakukan reservasi untuk malam tahun baru , dan minimal open table daerah a 990.000 termasuk tax . saya suka pelayanan di sini sangat cepat dan ramah . tempat nya enak dan dapat melihat citylight dari kejauhan . untuk soup mushroom , mushroom nya kurang terasa . tenderloin nya terlalu banyak bumbu garem nya jadi asin banget . triple chocolate cabe nya enak rasanya tidak terlalu manis , pas di mulut . secara keseluruhan baik saya suka dan puas .",0
"restoran ini memiliki 2 lantai , dan terletak di gedung yang sama dengan tama boutique hotel . sensasi ala-ala korea sudah terasa sejak kita menjejakkan langkah pertama di restoran ini . sehelai hanbok , pakaian tradisional gadis korea tergantung sebagai hiasan di tembok . interior nya pun cukup mewah . makanan yang disediakan restoran ini adalah makanan korea . mereka juga menyediakan barbecue yang pula menyediakan daging non-halal . lanjutan",0
